,date,customer_id,order_id,product,quantity,price,revenue,category,cluster_km
148,2019-03-04 01:06:00,c971fb21-d54c-4134-938f-16b62ee86d3b,70589,калла крупноцветковая желтая,1,374.0,374.0,Товары для сада,5
149,2019-03-05 01:03:00,c971fb21-d54c-4134-938f-16b62ee86d3b,70606,пеларгония розебудная red pandora укорененный черенок,1,134.0,134.0,Товары для сада,5
150,2019-03-05 01:05:00,c971fb21-d54c-4134-938f-16b62ee86d3b,70614,гладильная доска ника lora fashion hlf 123х46 см,1,1949.0,1949.0,Хозяйственные товары,5
151,2019-03-06 01:02:00,c971fb21-d54c-4134-938f-16b62ee86d3b,70629,"сумка-тележка хозяйственная andersen scala shopper, elba, бирюзовая 112-051-90",1,3787.0,3787.0,Хозяйственные товары,5
152,2018-10-01 01:01:00,161e1b98-45ba-4b4e-8236-e6e3e70f6f7c,68483,"вешалка для брюк металлическая с резиновым покрытием 26 см цвет: синяя, attribute, ahs331",10,82.0,820.0,Хозяйственные товары,0
153,2018-10-01 01:02:00,86432d8d-b706-463b-bd5d-6a9e170daee3,68484,"сушилка для белья потолочная zalger lift basic 1520 200 см, 10 м",1,614.0,614.0,Товары для сада,1
154,2018-10-01 01:03:00,4d93d3f6-8b24-403b-a74b-f5173e40d7db,68485,чехол eurogold clean basic хлопок для досок 120х38-120х42 см c42,1,187.0,187.0,Хозяйственные товары,5
155,2018-10-02 01:00:00,4d93d3f6-8b24-403b-a74b-f5173e40d7db,68491,сумка-тележка 2-х колесная gimi argo синяя,1,1049.0,1049.0,Хозяйственные товары,5
156,2018-10-02 01:01:00,4d93d3f6-8b24-403b-a74b-f5173e40d7db,68493,"щетка-сметка 3-х рядная деревянная 450 мм (плоская ручка), поиск риф 1801095",15,49.0,735.0,Хозяйственные товары,5
157,2018-10-02 01:01:00,4d93d3f6-8b24-403b-a74b-f5173e40d7db,68493,"щетка-сметка 4-х рядная деревянная 300 мм (фигурная ручка) ворс 5,5 см 1801096",15,70.0,1050.0,Хозяйственные товары,5
158,2018-10-02 01:04:00,4d93d3f6-8b24-403b-a74b-f5173e40d7db,68503,"вилка столовая ripple сталь 3 мм, 3 шт, attribute, acr013",1,187.0,187.0,Хозяйственные товары,5
159,2018-10-02 01:04:00,4d93d3f6-8b24-403b-a74b-f5173e40d7db,68503,"ложка столовая ripple сталь 3 мм, 3 шт, attribute, acr023",1,202.0,202.0,Хозяйственные товары,5
160,2018-10-02 01:04:00,4d93d3f6-8b24-403b-a74b-f5173e40d7db,68503,"ложка чайная ripple сталь 2,5 мм, 3 шт, attribute, acr033",1,142.0,142.0,Хозяйственные товары,5
161,2018-10-02 01:04:00,4d93d3f6-8b24-403b-a74b-f5173e40d7db,68503,"нож столовый ripple 80 г 2 шт, attribute, acr042",1,172.0,172.0,Хозяйственные товары,5
162,2018-10-02 01:05:00,4d93d3f6-8b24-403b-a74b-f5173e40d7db,68506,"герань домашняя (пеларгония зональная) цветущая d12, h25-30, коралловая, полумахровая",11,142.0,1562.0,Товары для сада,5
163,2018-10-03 01:01:00,4d93d3f6-8b24-403b-a74b-f5173e40d7db,68516,сушилка для белья потолочно-настенная gimi lift 200,1,1649.0,1649.0,Товары для сада,5
164,2018-10-04 01:03:00,4d93d3f6-8b24-403b-a74b-f5173e40d7db,68525,"ёрш унитазный с деревянной ручкой , ваир 1712012",15,56.0,840.0,Хозяйственные товары,5
165,2018-10-04 01:07:00,4d93d3f6-8b24-403b-a74b-f5173e40d7db,68528,"мусорный контейнер в ванную комнату bowl-shiny полистирол 14х16 см белый, spirella, 1014964",2,1649.0,3298.0,Товары для кухни,5
166,2018-10-05 01:03:00,4d93d3f6-8b24-403b-a74b-f5173e40d7db,68540,"таз пластмассовый 24,0 л пищевой круглый (иж), 1404006",1,239.0,239.0,Хозяйственные товары,5
167,2018-10-08 01:00:00,4d93d3f6-8b24-403b-a74b-f5173e40d7db,68564,сушилка для белья напольная gimi modular 3 lux silver,1,1724.0,1724.0,Товары для сада,5
168,2018-10-08 01:02:00,4d93d3f6-8b24-403b-a74b-f5173e40d7db,68567,"простыня на резинке односпальная wellness rm90-арктик 100% хлопок, 90х200 см, белая",2,899.0,1798.0,Товары для гостиной и спальни,5
169,2018-10-08 01:02:00,4d93d3f6-8b24-403b-a74b-f5173e40d7db,68567,сумка-тележка хозяйственная gimi bella синяя,1,1087.0,1087.0,Хозяйственные товары,5
170,2018-10-08 01:02:00,4d93d3f6-8b24-403b-a74b-f5173e40d7db,68567,"чайник эмалированный ""алые маки"" со свистком 2,5 л. ем-25001/11",1,937.0,937.0,Товары для сада,5
171,2018-10-08 01:06:00,4d93d3f6-8b24-403b-a74b-f5173e40d7db,68575,"штора текстильная для ванны и душа полиэстер, ""разноцветные пузырьки"" 180х200см, розов/желт/белый, dscn4061",1,749.0,749.0,Товары для ванной комнаты и туалета,5
172,2018-10-09 01:00:00,4d93d3f6-8b24-403b-a74b-f5173e40d7db,68583,"сушилка для белья потолочная лиана люкс 140, лдн-т",1,449.0,449.0,Товары для сада,5
173,2018-10-09 01:01:00,4d93d3f6-8b24-403b-a74b-f5173e40d7db,68585,"крючок одежный тройной латунь (б-47), 1110182",25,57.0,1425.0,Другие товары,5
174,2018-10-09 01:06:00,4d93d3f6-8b24-403b-a74b-f5173e40d7db,68590,"сумка для тележки большая комбинированная 45*30*25, 1209021",1,374.0,374.0,Хозяйственные товары,5
175,2018-10-09 01:07:00,4d93d3f6-8b24-403b-a74b-f5173e40d7db,68591,тележка багажная delta тбр-20 синий грузоподъемность 25 кг сумка и 50 кг каркас россия,1,742.0,742.0,Хозяйственные товары,5
176,2018-10-12 01:02:00,4d93d3f6-8b24-403b-a74b-f5173e40d7db,68620,"сушилка для белья на батарею, сб5-65, ника",1,164.0,164.0,Товары для сада,5
177,2018-10-12 01:05:00,4d93d3f6-8b24-403b-a74b-f5173e40d7db,68623,"петля приварная гаражная d 14х90 мм с шаром, 1103003",50,38.0,1900.0,Другие товары,5
178,2018-10-15 01:02:00,4d93d3f6-8b24-403b-a74b-f5173e40d7db,68653,"сушилка для белья потолочно-настенная gimi lift 240, 5031",1,2174.0,2174.0,Товары для сада,5
179,2018-10-15 01:06:00,4d93d3f6-8b24-403b-a74b-f5173e40d7db,68656,"сушилка для белья потолочная лиана 1,7 м 1703006",1,562.0,562.0,Товары для сада,5
180,2018-10-15 01:07:00,4d93d3f6-8b24-403b-a74b-f5173e40d7db,68659,"чайник эмалированный metalloni со свистком и керамической ручкой ""французский шарм"" 2,5 л em-250x1/28",1,862.0,862.0,Хозяйственные товары,5
181,2018-10-16 01:01:00,4d93d3f6-8b24-403b-a74b-f5173e40d7db,68661,"штора для ванной комнаты diamante 240х200 см бежевая, bacchetta, 4800",4,1199.0,4796.0,Товары для ванной комнаты и туалета,5
182,2018-10-16 01:01:00,4d93d3f6-8b24-403b-a74b-f5173e40d7db,68662,стремянки colombo leonardo 3 ступени g300a03w черая 3649,1,3974.0,3974.0,Другие товары,5
183,2018-10-17 01:03:00,4d93d3f6-8b24-403b-a74b-f5173e40d7db,68668,щетка для посуды *мила* sv3182 1807009,50,27.0,1350.0,Хозяйственные товары,5
184,2018-10-17 01:03:00,4d93d3f6-8b24-403b-a74b-f5173e40d7db,68668,"щетка-утюжок с ручкой миди, standart, york, g1126",50,44.0,2200.0,Хозяйственные товары,5
185,2018-10-17 01:05:00,4d93d3f6-8b24-403b-a74b-f5173e40d7db,68672,муляж лимон желтый 9 см полиуретан,10,56.0,560.0,Хозяйственные товары,5
186,2018-10-18 01:03:00,4d93d3f6-8b24-403b-a74b-f5173e40d7db,68680,сушилка для белья gimi jolly 18,1,937.0,937.0,Товары для сада,5
187,2018-10-19 01:02:00,4d93d3f6-8b24-403b-a74b-f5173e40d7db,68690,чехол для гладильной доски zalger 520125 140х58 см хлопок войлок для доски до 135х53 см,3,299.0,897.0,Хозяйственные товары,5
188,2018-10-19 01:04:00,4d93d3f6-8b24-403b-a74b-f5173e40d7db,68692,иссоп лекарственный d-9 см,1,112.0,112.0,Товары для сада,5
189,2018-10-19 01:04:00,4d93d3f6-8b24-403b-a74b-f5173e40d7db,68692,сантолина d-9 см,1,112.0,112.0,Товары для сада,5
190,2018-10-19 01:07:00,4d93d3f6-8b24-403b-a74b-f5173e40d7db,68697,тележка багажная delta тбр-15 цвет в ассортименте грузоподъемность 30 кг россия,1,824.0,824.0,Хозяйственные товары,5
191,2018-10-22 00:09:00,4d93d3f6-8b24-403b-a74b-f5173e40d7db,68713,"таз пластмассовый 32,0 л с ручками ""полимербыт"" с202, 1404052",1,389.0,389.0,Хозяйственные товары,5
192,2018-10-22 00:09:00,4d93d3f6-8b24-403b-a74b-f5173e40d7db,68713,"таз пластмассовый 40,0 л пищевой овальный (иж), 1404094",1,404.0,404.0,Хозяйственные товары,5
193,2018-10-22 00:09:00,4d93d3f6-8b24-403b-a74b-f5173e40d7db,68713,"таз пластмассовый строительный круглый 65 л, 1404076",1,397.0,397.0,Товары для сада,5
194,2018-10-23 01:01:00,4d93d3f6-8b24-403b-a74b-f5173e40d7db,68726,"штора для ванной комнаты cannetto 240х200 см коричневая, bacchetta, 4061",1,1199.0,1199.0,Товары для ванной комнаты и туалета,5
195,2018-10-23 01:01:00,4d93d3f6-8b24-403b-a74b-f5173e40d7db,68727,"веник сорго с деревянной ручкой с 4-мя швами, rozenbal, r206204",17,530.0,9010.0,Хозяйственные товары,5
196,2018-10-23 01:03:00,4d93d3f6-8b24-403b-a74b-f5173e40d7db,68728,сушилка для белья напольная gimi modular 3 lux silver,1,1724.0,1724.0,Товары для сада,5
197,2018-10-23 01:03:00,4d93d3f6-8b24-403b-a74b-f5173e40d7db,68729,муляж гранат 9 см красный,10,56.0,560.0,Товары для сада,5
198,2018-10-24 01:04:00,4d93d3f6-8b24-403b-a74b-f5173e40d7db,68743,"гладильная доска перф металл ""эльза премиум"", 122*40, элп, ника",1,1574.0,1574.0,Хозяйственные товары,5
199,2018-10-01 01:05:00,0948b0c2-990b-4a11-b835-69ac4714b21d,68486,"крючок одежный 2-х рожковый серый металлик с полимерным покрытием *тонар*, 1110027",96,38.0,3648.0,Другие товары,3
200,2018-10-01 01:06:00,a576fa59-7b28-4a4c-a496-92f128754a94,68487,"корзина мягкая пластиковая 17 л, м-пластика, m2880",1,188.0,188.0,Хозяйственные товары,0
201,2018-10-02 01:01:00,f08d9018-438e-4e96-b519-f74c0302a433,14480,"многолетнее растение тимьян-чабрец розовый объем 0,5 л",1,89.0,89.0,Товары для сада,1
202,2018-10-02 01:01:00,f08d9018-438e-4e96-b519-f74c0302a433,14480,"рассада зелени для кухни базилик тонус, кассета по 6шт",1,169.0,169.0,Товары для сада,1
203,2018-10-02 01:01:00,f08d9018-438e-4e96-b519-f74c0302a433,14480,рассада зелени для кухни мелиссы в горшке диам. 9 см,1,101.0,101.0,Товары для сада,1
204,2018-10-02 01:01:00,1bc8ad38-3392-4042-8cde-aa5de306c947,68494,"муляж ""райские яблочки зеленые"" 2 шт полиуретан, d 3 см",1,29.0,29.0,Хозяйственные товары,0
205,2018-10-02 01:01:00,1bc8ad38-3392-4042-8cde-aa5de306c947,68494,"муляж банан, желтый, 21 см, полиуретан, fancy fair/ff xj210",1,59.0,59.0,Хозяйственные товары,0
206,2018-10-02 01:01:00,1bc8ad38-3392-4042-8cde-aa5de306c947,68494,муляж виноград 14 см цвет в ассортименте,1,104.0,104.0,Товары для сада,0
207,2018-10-02 01:01:00,1bc8ad38-3392-4042-8cde-aa5de306c947,68494,"муляж гранат 9см, красный, fancy fair, sl90, красный",1,59.0,59.0,Товары для сада,0
208,2018-10-02 01:01:00,1bc8ad38-3392-4042-8cde-aa5de306c947,68494,"муляж груша мини 2 шт, желтая 4 см",1,29.0,29.0,Товары для сада,0
209,2018-10-02 01:01:00,1bc8ad38-3392-4042-8cde-aa5de306c947,68494,"муляж груша, желтый, 9,5 см, полиуретан, fancy fair/ff li95-03",1,59.0,59.0,Товары для сада,0
